,dx,dz,method,caso
7,4.070933035001719,66.92007246462816,GN,2
8,20.313638990857307,7.86605017761255,GN,2
9,238.82582897897962,0.8958953648636757,GN,2
10,28126.781983006833,0.08758202474513485,GN,2
0,0.9257348941102833,1.0,LM,3
1,0.5293035036364563,0.2720266589746908,LM,3
2,1.0435150731458704,0.026066662822927956,LM,3
3,0.8396121702868367,0.04326930137687564,LM,3
4,1.2168739734358032,0.013480710998589817,LM,3
5,1.2254666028538548,0.007226737021692432,LM,3
6,0.9213919796571008,0.010251195123523448,LM,3
7,0.8720999753931205,0.011930165421851479,LM,3
8,0.9321177847093894,0.012494472643889667,LM,3
9,1.1409124307981475,0.011461397353100608,LM,3
10,0.7669324221977286,0.010367832697938197,LM,3
11,0.3471641705414733,0.006872200089281864,LM,3
12,0.08343808161948321,0.00098288252631891,LM,3
13,0.0008154259187197734,8.080021185672173e-05,LM,3
14,6.869810980085968e-06,3.424423827565466e-08,LM,3
0,3.159892387591175,1.0,GNbc,3
1,1.8590928214000226,0.12835359850925424,GNbc,3
2,2.1526652623593505,0.08984865101624188,GNbc,3
3,4.49295664590478,0.08035939032364538,GNbc,3
4,0.7427785735728129,0.06995585659172586,GNbc,3
5,1.0880869221583858,0.017018473229052738,GNbc,3
6,14.432893077324989,0.007387042582286087,GNbc,3
7,21.894504709210747,0.0054586569557468255,GNbc,3
8,7.133143807870571,0.0037010253211862054,GNbc,3
9,5.631959108530058,0.003140426533418639,GNbc,3
10,1.940110698146978,0.0009945252378130442,GNbc,3
11,0.25780114550010164,0.00014021992936539835,GNbc,3
12,0.29060514041193514,5.413788629814319e-05,GNbc,3
13,0.15517463247681285,1.0230912973957252e-05,GNbc,3
14,0.08145831545414838,2.282638191226268e-06,GNbc,3
15,0.04333027871042915,6.957130780653443e-07,GNbc,3
16,0.022720991565146505,1.920213645588421e-07,GNbc,3
17,0.011938129566269494,5.370706756709959e-08,GNbc,3
18,0.00626819879702004,1.4719351763252775e-08,GNbc,3
19,0.00020576596060453096,4.073188450786146e-09,GNbc,3
20,0.0001861543018376713,3.822993124977015e-09,GNbc,3
21,0.00016841156219061184,3.5876397112773637e-09,GNbc,3
22,0.0001523596758490522,3.3663449969584326e-09,GNbc,3
23,0.00013783755885054313,3.158348462522826e-09,GNbc,3
24,0.00012469943644549195,2.9629158419018694e-09,GNbc,3
25,0.0001128134692446099,2.7793409695544975e-09,GNbc,3
26,0.00010206030564825327,2.6069475932647907e-09,GNbc,3
27,9.233203065287269e-05,2.4450898035656892e-09,GNbc,3
28,8.353095566040966e-05,2.2931526344358425e-09,GNbc,3
29,7.556873604387534e-05,2.1505514390244294e-09,GNbc,3
0,3.156985594294718,1.0,GN,3
1,7.9507026608189495,0.1305208131737867,GN,3
2,18.120997704050897,0.19114265691390625,GN,3
3,3.2976343807723745,0.4182346544755854,GN,3
4,8.479614976550788,0.16110019094865902,GN,3
5,1.9693011546707346,0.2763070947131334,GN,3
6,0.8928166427868355,0.4558786634916019,GN,3
7,0.6241398933084119,0.05325647503244504,GN,3
8,0.4256868800826068,0.008815174305151155,GN,3
9,1.9843038735339322,0.0025398137162644455,GN,3
10,0.5677887241460884,0.006973295995046168,GN,3
11,1.235421403119553,0.0018698580988140458,GN,3
12,0.31786620731891724,9.331775171462942,GN,3
13,0.4725546412035423,1.189264620820223,GN,3
14,0.16370783549642773,0.1619631623490337,GN,3
15,0.6049529952512671,0.02422350378020901,GN,3
16,0.3935373724105241,0.0037130359373896238,GN,3
17,0.3466355320584539,0.0018339752436364997,GN,3
18,0.05335598213606793,0.024981520294921313,GN,3
19,0.03267283429486032,0.005586841485381853,GN,3
20,0.020623688786797077,58.96565083048187,GN,3
21,0.0066405791477102535,7.984823920217272,GN,3
22,0.01063964013067725,1.142086587406497,GN,3
23,0.017018404722781617,0.17829030288057288,GN,3
24,0.035634881230573415,0.0317816600758591,GN,3
25,0.0299988787067906,0.005458305295734592,GN,3
26,0.009175481979147153,0.0012157438939744572,GN,3
27,0.0018373549846035368,0.0005157676247597435,GN,3
28,0.00011539490995568426,2.5725766357257498e-05,GN,3
29,9.99943550539798e-07,9.686028852401575e-08,GN,3
