,dx,dz,method,caso
3,1.4509107437495088,0.008930998265863476,LM,3
4,1.731828463263428,0.006224140091738072,LM,3
5,1.6783592416894773,0.005853605809932156,LM,3
6,1.8446961681890128,0.005005734528084006,LM,3
7,1.857992395284244,0.005193351479575043,LM,3
8,1.9383157741767516,0.00532756911742727,LM,3
9,1.8513648726589642,0.005556466131796117,LM,3
10,1.7416046772636133,0.005773945234503431,LM,3
11,1.7473146303946516,0.005913363341830693,LM,3
12,2.016752381336949,0.005957818488824734,LM,3
13,2.7234101033013114,0.005918022977760925,LM,3
14,3.5725401105953507,0.006221057800477998,LM,3
15,2.8184842857683057,0.006005123741016812,LM,3
16,1.5599416247405435,0.005781030378599513,LM,3
17,0.7600108185711553,0.005533146844882581,LM,3
18,0.5004450113177136,0.005189526546375669,LM,3
19,0.2221758102744612,0.004170837045781962,LM,3
20,0.011340279632012987,0.0008264869517612949,LM,3
21,7.937577086690456e-05,1.2418518827597746e-06,LM,3
22,1.2317085323323402e-06,3.0949144514734227e-11,LM,3
0,3.0310415282605723,1.0,GNbc,3
1,3.7843976114714253,0.16203822052439038,GNbc,3
2,7.02967878540238,0.14753848728908248,GNbc,3
3,2.2249301498850813,0.13318304983431598,GNbc,3
4,3.4570800451546004,0.04556988120634115,GNbc,3
5,3.4613638885057822,0.040619929257658186,GNbc,3
6,16.89627392530417,0.028088105516209654,GNbc,3
7,2.215437085048354,0.003100299398707976,GNbc,3
8,1.633803682175683,0.00031641146317016753,GNbc,3
9,2.5321261751496587,0.00023991095773994104,GNbc,3
10,5.310126689854528,3.430930729883343e-05,GNbc,3
11,14.033517717488836,2.1921443298388526e-05,GNbc,3
12,50.02515610580925,7.021626967085307e-06,GNbc,3
13,328.33484333001206,2.7245819501484464e-06,GNbc,3
14,7978.864989411094,9.463675576863335e-07,GNbc,3
0,3.0311404101611523,1.0,GN,3
1,11.177650933264236,0.16251607932786405,GN,3
2,8.523341765335626,0.1384967354554726,GN,3
3,4.665772593123133,0.1251532607464716,GN,3
4,5.6391159907744175,0.017458674492356302,GN,3
5,4.762518622858277,0.021270943691457277,GN,3
6,3.5639312339932223,0.0006674863389038116,GN,3
7,20.89060649840103,0.01742388069214606,GN,3
8,1.5444020726462175,0.019452908540430622,GN,3
9,1.0490005256808672,0.024389439988165687,GN,3
10,2.849201064223193,0.01561641049513694,GN,3
11,0.7745308806477716,0.03320422808450875,GN,3
12,1.3951906605445548,0.021237796234028116,GN,3
13,3.436884550864022,0.018408821028842295,GN,3
14,0.16820831418208043,0.03761513176222464,GN,3
15,0.31597112834708807,0.005489562100509701,GN,3
16,0.005512816778091989,0.0009656460132624648,GN,3
17,0.0026983114750631413,1.4509276297160765e-06,GN,3
18,0.0014187135005480132,9.737026015118688e-11,GN,3
19,0.0007450107028553681,1.5693083776338545e-10,GN,3
20,0.00039126551888396413,4.330745397811597e-11,GN,3
21,0.0002054801684641955,1.1939116965872435e-11,GN,3
22,0.00010791282490072381,3.294544774511646e-12,GN,3
23,5.667268124851776e-05,9.07918527760486e-13,GN,3
24,2.9762933408702768e-05,2.5080047127124446e-13,GN,3
25,1.563064975781823e-05,6.923625874750476e-14,GN,3
26,8.208782582538459e-06,1.9273238668646294e-14,GN,3
